user_name,week_number,game_number,squiggle_game_key,home_team,away_team,winning_team,selected_team,is_correct,source_tab
Emma,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Emma,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Emma,20,9,209,St Kilda,Melbourne,St Kilda,Melbourne,0,Round 20
Phil,20,1,201,Hawthorn,Carlton,Hawthorn,Carlton,0,Round 20
Phil,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Essendon,0,Round 20
Phil,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Sydney,0,Round 20
Phil,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Gold Coast,1,Round 20
Phil,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Phil,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Phil,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Phil,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Phil,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Tracy,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Tracy,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Essendon,0,Round 20
Tracy,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Sydney,0,Round 20
Tracy,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Tracy,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Tracy,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Tracy,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Tracy,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Tracy,20,9,209,St Kilda,Melbourne,St Kilda,Melbourne,0,Round 20
Shannan,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Shannan,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Shannan,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Shannan,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Shannan,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Shannan,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Shannan,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Shannan,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Shannan,20,9,209,St Kilda,Melbourne,St Kilda,Melbourne,0,Round 20
Tom,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Tom,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Tom,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Tom,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Tom,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Tom,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Tom,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Tom,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Tom,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Billy,20,1,201,Hawthorn,Carlton,Hawthorn,Carlton,0,Round 20
Billy,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Billy,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Sydney,0,Round 20
Billy,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Billy,20,5,205,Fremantle,West Coast,Fremantle,West Coast,0,Round 20
Billy,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Billy,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Billy,20,8,208,Richmond,Collingwood,Collingwood,Richmond,0,Round 20
Billy,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Jayne,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Jayne,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Jayne,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Sydney,0,Round 20
Jayne,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Gold Coast,1,Round 20
Jayne,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Jayne,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Jayne,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Jayne,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Jayne,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Ant,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Ant,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Ant,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Ant,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Gold Coast,1,Round 20
Ant,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Ant,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Ant,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Ant,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Ant,20,9,209,St Kilda,Melbourne,St Kilda,Melbourne,0,Round 20
Alex,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Alex,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Alex,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Sydney,0,Round 20
Alex,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Gold Coast,1,Round 20
Alex,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Alex,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Alex,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Alex,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Alex,20,9,209,St Kilda,Melbourne,St Kilda,Melbourne,0,Round 20
Ruby,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Ruby,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Ruby,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Ruby,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Ruby,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Ruby,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Ruby,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Ruby,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Ruby,20,9,209,St Kilda,Melbourne,St Kilda,Melbourne,0,Round 20
Ryan,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Ryan,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Ryan,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Ryan,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Ryan,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Ryan,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Ryan,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Ryan,20,8,208,Richmond,Collingwood,Collingwood,Richmond,0,Round 20
Ryan,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Mark,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Mark,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Mark,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Mark,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Mark,20,5,205,Fremantle,West Coast,Fremantle,West Coast,0,Round 20
Mark,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Mark,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Mark,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Mark,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Henry,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Henry,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Henry,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Henry,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Henry,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Henry,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Henry,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Henry,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Henry,20,9,209,St Kilda,Melbourne,St Kilda,Melbourne,0,Round 20
Paulie,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Paulie,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Paulie,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Paulie,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Paulie,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Paulie,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Paulie,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Paulie,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Paulie,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Jenni,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Jenni,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Essendon,0,Round 20
Jenni,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Jenni,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Jenni,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Jenni,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Jenni,20,7,207,Adelaide,Port Adelaide,Adelaide,Port Adelaide,0,Round 20
Jenni,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Jenni,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Charlee,20,1,201,Hawthorn,Carlton,Hawthorn,Carlton,0,Round 20
Charlee,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Essendon,0,Round 20
Charlee,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Sydney,0,Round 20
Charlee,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Gold Coast,1,Round 20
Charlee,20,5,205,Fremantle,West Coast,Fremantle,West Coast,0,Round 20
Charlee,20,6,206,North Melbourne,Geelong,Geelong,North Melbourne,0,Round 20
Charlee,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Charlee,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Charlee,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Anne,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Anne,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Anne,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Anne,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Anne,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Anne,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Anne,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Anne,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Anne,20,9,209,St Kilda,Melbourne,St Kilda,St Kilda,1,Round 20
Stephen,20,1,201,Hawthorn,Carlton,Hawthorn,Hawthorn,1,Round 20
Stephen,20,2,202,Essendon,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 20
Stephen,20,3,203,Greater Western Sydney,Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 20
Stephen,20,4,204,Gold Coast,Brisbane Lions,Gold Coast,Brisbane Lions,0,Round 20
Stephen,20,5,205,Fremantle,West Coast,Fremantle,Fremantle,1,Round 20
Stephen,20,6,206,North Melbourne,Geelong,Geelong,Geelong,1,Round 20
Stephen,20,7,207,Adelaide,Port Adelaide,Adelaide,Adelaide,1,Round 20
Stephen,20,8,208,Richmond,Collingwood,Collingwood,Collingwood,1,Round 20
Stephen,20,9,209,St Kilda,Melbourne,St Kilda,Melbourne,0,Round 20
Pop,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Pop,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Pop,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Pop,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Pop,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Pop,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Pop,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Pop,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Pop,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Katie,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Greater Western Sydney,0,Round 21
Katie,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Katie,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Katie,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Katie,21,5,215,Sydney,Essendon,Sydney,Essendon,0,Round 21
Katie,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Katie,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Katie,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Katie,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
David,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Greater Western Sydney,0,Round 21
David,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
David,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
David,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
David,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
David,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
David,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
David,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
David,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Chris,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Greater Western Sydney,0,Round 21
Chris,21,2,212,Adelaide,Hawthorn,Adelaide,Hawthorn,0,Round 21
Chris,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Chris,21,4,214,Gold Coast,Richmond,Gold Coast,Richmond,0,Round 21
Chris,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Chris,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Chris,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Chris,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Chris,21,9,219,Fremantle,Carlton,Fremantle,Carlton,0,Round 21
Jamie,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Greater Western Sydney,0,Round 21
Jamie,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Jamie,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Jamie,21,4,214,Gold Coast,Richmond,Gold Coast,Richmond,0,Round 21
Jamie,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Jamie,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 21
Jamie,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Jamie,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Jamie,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Zoe,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Greater Western Sydney,0,Round 21
Zoe,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Zoe,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Zoe,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Zoe,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Zoe,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Zoe,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Zoe,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Zoe,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Emma,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Greater Western Sydney,0,Round 21
Emma,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Emma,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Emma,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Emma,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Emma,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Emma,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Emma,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Emma,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Phil,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Phil,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Phil,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Phil,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Phil,21,5,215,Sydney,Essendon,Sydney,Essendon,0,Round 21
Phil,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 21
Phil,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Phil,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Phil,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Tracy,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Tracy,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Tracy,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Tracy,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Tracy,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Tracy,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Tracy,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Tracy,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Tracy,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Shannan,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Shannan,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Shannan,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Shannan,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Shannan,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Shannan,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Shannan,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Shannan,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Shannan,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Tom,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Tom,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Tom,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Tom,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Tom,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Tom,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Tom,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Tom,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Tom,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Billy,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Billy,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Billy,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Billy,21,4,214,Gold Coast,Richmond,Gold Coast,Richmond,0,Round 21
Billy,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Billy,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 21
Billy,21,7,217,St Kilda,North Melbourne,St Kilda,North Melbourne,0,Round 21
Billy,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Billy,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Jayne,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Jayne,21,2,212,Adelaide,Hawthorn,Adelaide,Hawthorn,0,Round 21
Jayne,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Jayne,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Jayne,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Jayne,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Jayne,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Jayne,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Jayne,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Ant,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Ant,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Ant,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Ant,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Ant,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Ant,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Ant,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Ant,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Ant,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Alex,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Alex,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Alex,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Alex,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Alex,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Alex,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 21
Alex,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Alex,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Alex,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Ruby,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Ruby,21,2,212,Adelaide,Hawthorn,Adelaide,Hawthorn,0,Round 21
Ruby,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Ruby,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Ruby,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Ruby,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 21
Ruby,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Ruby,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Ruby,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Ryan,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Greater Western Sydney,0,Round 21
Ryan,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Ryan,21,3,213,Melbourne,West Coast,Melbourne,Melbourne,1,Round 21
Ryan,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Ryan,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Ryan,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 21
Ryan,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Ryan,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Ryan,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Mark,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
Mark,21,2,212,Adelaide,Hawthorn,Adelaide,Adelaide,1,Round 21
Mark,21,3,213,Melbourne,West Coast,Melbourne,West Coast,0,Round 21
Mark,21,4,214,Gold Coast,Richmond,Gold Coast,Gold Coast,1,Round 21
Mark,21,5,215,Sydney,Essendon,Sydney,Sydney,1,Round 21
Mark,21,6,216,Collingwood,Brisbane Lions,Brisbane Lions,Collingwood,0,Round 21
Mark,21,7,217,St Kilda,North Melbourne,St Kilda,St Kilda,1,Round 21
Mark,21,8,218,Geelong,Port Adelaide,Geelong,Geelong,1,Round 21
Mark,21,9,219,Fremantle,Carlton,Fremantle,Fremantle,1,Round 21
Henry,21,1,211,Western Bulldogs,Greater Western Sydney,Western Bulldogs,Western Bulldogs,1,Round 21
